"","full_name","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","plan_id"
"526","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2018,"43281","42916","43281","234","5","141","443","823","6.7500000000000004E-2",NA,NA,NA,"6.7500000000000004E-2","6.7500000000000004E-2","140055567","131491187","8564380","0.93889999999999996","29386684","3343671","-5890329","12369696",0.149499991220513,"0.210119794393951","4393309","6174724","-1781415","1.40548365707944","3369314","9619116","0",NA,NA,"-1170639","-8110751",NA,"136045",NA,"-489379","-10035","3343671","5.7500000000000002E-2","6.7500000000000004E-2","7.7499999999999999E-2","26831026","8564380","6485951",NA,"142602804","3369314","9619116","0","-586824","-8015441","6174724","1173749","11188935","-6934957",NA,"-6934957","-136045","10035","1555","120016301","11474886","2020","Cavanaugh Macdonald Consulting, L L C","0.11219999999999999",NA,NA,"167725","5.5999999999999999E-3",NA,NA,"7346918","1172194",NA,NA,NA,NA,"7.7799999999999994E-2","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","2.2499999999999999E-2","6.7500000000000004E-2","2.5000000000000001E-2","2.5000000000000001E-2","Pg No:61","Pg No:61","RP-2014 Blue Collar Set Mortality Table","2014","MP-2014 improvement removed",NA,NA,"Level Dollar, Closed","20 Years","EAN","6.7500000000000004E-2","No","6.7500000000000004E-2","5 Years","0.06","9.1999999999999998E-2","1.0346320776616002E-3","No","132440635","140055567","7614932","0.9456","29386684","932000","-17000",NA,NA,NA,"-405000",NA,NA,NA,"174000",NA,NA,NA,NA,"-27000","602000",NA,"165000",NA,"-1080129",NA,NA,"3369314","-15793823","0","1000",NA,NA,"-13351812","1118377",NA,"-2401552","Yes","NA","NA","NA","EAN","NA","4393000","6175000","-1782000","1.405","132400000","140000000","7600000","0.94599999999999995","29400000","0.149421768707483","NA","131491000",0.939221428571429,NA,NA,"-10457000","6820000","115000","136000","0","7071000","585"
"527","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2019,"43646","43281","43646","240","4","137","436","817","6.7500000000000004E-2",NA,NA,NA,"6.7500000000000004E-2","6.7500000000000004E-2","152206710","142114618","10092092","0.93369999999999997","33271557","4545856","-7703604","10219560",0.146499996979402,"0.2098355361007","4874283","6981555","-2107272","1.43232450803534","3551307","9447926","0",NA,NA,"-1317708","-8906438",NA,"112002","1658767",NA,"0","4545856","5.7500000000000002E-2","6.7500000000000004E-2","7.7499999999999999E-2","30404233","10092092","-6623308",NA,"140055567","3551307","9447926","0","6427097","0","6981555","1417848","9711357","-7325257",NA,"-7325257","-112002","0","50070","131491187","10623431","2021","Cavanaugh Macdonald Consulting, L L C","0.1109",NA,NA,"440635","1.29E-2",NA,NA,"8229241","1367778",NA,NA,NA,NA,"8.3799999999999999E-2","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","2.2499999999999999E-2","6.7500000000000004E-2","2.5000000000000001E-2","2.5000000000000001E-2","Pg No:62","Pg No:62","RP-2014 Blue Collar Set Mortality Table","2014","MP-2014 improvement removed",NA,NA,"Level Dollar, Closed","20 Years","EAN","6.7500000000000004E-2","No","6.7500000000000004E-2","5 Years","5.2999999999999999E-2","7.2999999999999995E-2","7.8880556152079108E-4","No","140558668","152206710","11648042","0.92349999999999999","33271557","1881000","-389000",NA,NA,NA,"-395000",NA,NA,NA,"-108000",NA,NA,NA,NA,"283000","6707000",NA,"108000",NA,NA,NA,NA,"3379616","3122022","0","-271000",NA,NA,"0","142481",NA,"-4668189","Yes","NA","NA","NA","EAN","NA","4874000","6982000","-2108000","1.4319999999999999","140559000","152207000","11648000","0.92300000000000004","33272000","0.14648954075498918","NA","142115000",0.933695559336956,NA,NA,"4033000","7249000","76000","112000","0","7437000","585"
"528","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2020,"44012","43646","44012","248","4","133","420","805","6.7500000000000004E-2",NA,NA,NA,"6.7500000000000004E-2","6.7500000000000004E-2","163977857","146358400","17619457","0.89249999999999996","32490899","6162932","-14497057","8906722",0.112249987296443,"0.207499890969468","3647103","6741858","-3094755","1.84855157641558","3983271","10294177","813928",NA,NA,"-1298579","-9611860",NA,"106513","1875482",NA,"0","6162932","5.7500000000000002E-2","6.7500000000000004E-2","7.7499999999999999E-2","39715196","17619457","-624246",NA,"152206710","3983271","10294177","813928","6031421","-1984346","6741858","1298579","3677162","-7367304",NA,"-7367304","-106513","0","0","142114618","17619457","2022","Cavanaugh Macdonald Consulting, L L C","0.11560000000000001",NA,NA,"686566","2.06E-2",NA,NA,"7822766","1298579",NA,NA,NA,NA,"9.6199999999999994E-2","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","2.2499999999999999E-2","6.7500000000000004E-2","2.75E-2","2.75% - 5.00%","Pg No:64","Pg No:63","Pub-2010 Public Retirement Plans Mortality Tables","2010","SOA Scale MP-2019",NA,"3 Years for Male Employees & Retirees; 2 Years for Female Beneficiaries","Level Dollar, Closed","20 Years","EAN","6.7500000000000004E-2","No","6.7500000000000004E-2","5 Years","5.8000000000000003E-2","2.5000000000000001E-2","7.2949188017109809E-4","No","149359183","163977857","14618000","0.91080000000000005","32490899","1381000","113000",NA,NA,NA,"-430000",NA,NA,NA,"492000",NA,NA,NA,NA,"284000","5400000",NA,"36000",NA,NA,NA,NA,"3782061","2730288","766941","-217000",NA,NA,"-1411534","334796",NA,"-3578150","Yes","NA","NA","NA","EAN","NA","3647000","6742000","-3095000","1.849","149360000","163978000","14618000","0.91100000000000003","32491000","0.11224646825274691","NA","146358000",0.892546561124053,NA,NA,"2970000","7270000","97000","107000","0","7474000","585"
"529","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2021,"44377","44012","44377","252","5","134","439","830","6.25E-2",NA,NA,NA,"6.7500000000000004E-2","6.25E-2","180847713","184313811","-3466098","1.0192000000000001","33193789","833304","19249167","28494981",0.0881000056968489,"0.213374556306302","2924373","7082710","-4158337","2.42195848477605","4049528","11081170","158691",NA,NA,"-1321275","-9898958",NA,"94540",NA,"-3330392",NA,"833304","5.2499999999999998E-2","6.25E-2","7.2499999999999995E-2","21616780","-3466098","-24092374",NA,"163977857","4049528","11081170","158691","-1098925","10403186","7082710","1332899","37369760","-7735418",NA,"-7735418","-94540","0","11624","146358400","-3466098","2023","Cavanaugh Macdonald Consulting, L L C","0.12909999999999999",NA,NA,"673494","1.9800000000000002E-2",NA,NA,"7978250","1332899",NA,NA,NA,NA,"0.1089","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","0.02","6.25E-2","2.6499999999999999E-2","2.65%-4.90%","Pg No:64","Pg No:63","Pub-2010 Public Retirement Plans Mortality Tables","2010","SOA Scale MP-2019",NA,"3 Years for Male Employees & Retirees; 2 Years for Female Beneficiaries","Level Dollar, Closed","20 Years","EAN","6.25E-2","No","6.25E-2","5 Years","0.10100000000000001","0.254","5.154800080424478E-4","No","165179074","180847713","15668639","0.91339999999999999","33193789","-5020000","142000",NA,NA,NA,"-269000",NA,NA,NA,"801000",NA,NA,NA,NA,"255000","-1914000",NA,"97000",NA,NA,NA,NA,"3859237","-54456","0","-188000",NA,NA,"9608876","502491",NA,"-3383128","Yes","NA","NA","NA","EAN","NA","2924000","7083000","-4159000","2.4220000000000002","165179000","180848000","15669000","0.91300000000000003","33194000","8.8088208712417904E-2","NA","184314000",1.01916526585862,NA,NA,"1051000","7627000","109000","94000","0","7830000","585"
"530","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2022,"44742","44377","44742","257","8","144","411","820","6.25E-2",NA,NA,NA,"6.25E-2","6.25E-2","187504540","172120501","15384039","0.91800000000000004","32356321","4224509","33057057","20963308",0.0988999954599288,"0.207499950318826","3200040","6713935","-3513895","2.09807846151923","4630578","11345860","0",NA,NA,"-1293863","-11520121",NA,"102484","959571",NA,NA,"4224509","5.2499999999999998E-2","6.25E-2","7.2499999999999995E-2","40980855","15384039","-5695128",NA,"180847713","4630578","11345860","0","-1430549","0","6713935","1352214","-12209562","-7947413",NA,"-7947413","-102484","0","58351","184313811","15384039","2024","Cavanaugh Macdonald Consulting, L L C","0.12970000000000001",NA,NA,"225426","6.7999999999999996E-3",NA,NA,"7776410","1352214",NA,NA,NA,NA,"9.6500000000000002E-2","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","0.02","6.25E-2","2.6499999999999999E-2","2.65%-4.90%","Pg No:65","Pg No:64","Pub-2010 Public Retirement Plans Mortality Tables","2010","SOA Scale MP-2019",NA,"3 Years for Male Employees & Retirees; 2 Years for Female Beneficiaries","Level Dollar, Closed","20 Years","EAN","6.25E-2","No","6.25E-2","5 Years","7.0999999999999994E-2","-6.7000000000000004E-2","5.9917725322867522E-4","No","177045047","187504540","10459493","0.94420000000000004","32356321","-1430000","-347000",NA,NA,NA,"-267000",NA,NA,NA,"-222000",NA,NA,NA,NA,"-205000","-1614000",NA,"-",NA,NA,NA,NA,"4398879","-5562223","0","1310000",NA,NA,"0","462683",NA,"-2576974","Yes","NA","NA","NA","EAN","NA","3200000","6714000","-3514000","2.0979999999999999","177046000","187505000","10459000","0.94399999999999995","32356000","9.8899740388181487E-2","NA","172121000",0.917954187888323,NA,NA,"-5210000","7772000","176000","102000","0","8050000","585"
"531","Indiana State Excise Police, Gaming Agent, Gaming Control Officer, and Conservation Enforcement Officers' Retirement Plan",2023,"45107","44742","45107","275","7","148","431","861","6.25E-2",NA,NA,NA,"6.25E-2","6.25E-2","194827168","176899964","17927204","0.90800000000000003","34597396","7312857","28261184","13760151",0.113400008486188,"0.20744266418201","3923345","7176976","-3253631","1.82930025271803","4537000","11750637","0",NA,NA,"-1381917","-10769321",NA,"118926","3057532",NA,"0","7312857","5.2499999999999998E-2","6.25E-2","7.2499999999999995E-2","44068146","17927204","-3612279",NA,"187504540","4537000","11750637","0","-902300","0","7176976","1497124","4402205","-8383037",NA,"-8383037","-118926","0","115207","172120501","17927204","2025","Cavanaugh Macdonald Consulting, L L C","0.13120000000000001",NA,NA,"67186","1.9E-3",NA,NA,"8543623","1497124",NA,NA,NA,NA,"9.3100000000000002E-2","0.04","Range",NA,NA,"Monthly annuity payable in joint and 50% Surviving Beneficiary form and is equal to 25% of average monthly earnings, plus 1-2/3% of average monthly earnings for years of creditable service more than 10 years","COLA","Percentage",NA,NA,"0.4% - 0.6%","Yes","No",NA,"No","No","No","No","0.02","6.25E-2","2.6499999999999999E-2","2.65%-4.90%","Pg No:66","Pg No:65","Pub-2010 Public Retirement Plans Mortality Tables","2010","SOA Scale MP-2019",NA,"3 Years for Male Employees & Retirees; 2 Years for Female Beneficiaries","Level Dollar, Closed","20 Years","EAN","6.25E-2","No","6.25E-2","5 Years","5.0999999999999997E-2","2.5000000000000001E-2","6.7754346710305585E-4","No","186652724","194827168","8174444","0.95799999999999996","34597396","1943000","255000",NA,NA,NA,"-248000",NA,NA,NA,"-536000",NA,NA,NA,NA,"-63000","-951000",NA,"366000",NA,NA,NA,NA,"4307825","-1972278","0","-64000",NA,NA,"0","143048",NA,"-3663692","Yes","NA","NA","NA","EAN","NA","3923000","7177000","-3254000","1.829","186653000","194827000","8174000","0.95799999999999996","34597000","0.11339133450877244","NA","176900000",0.90798503287532,NA,NA,"-2285000","8311000","72000","119000","2000","8504000","585"
"532","Indiana Teachers' Retirement Fund - 1996 Account",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriel, Roeder, Smith and Company",NA,"7.46E-2",NA,NA,"1.8599999999999998E-2","1.8599999999999998E-2",NA,NA,NA,NA,NA,NA,NA,"9.3200000000000005E-2",NA,NA,NA,NA,"State pension equal to total service times 1.1% of average annual compensation",NA,NA,NA,NA,NA,"No","No","Yes","No","No","No","No","5.5E-2","7.4999999999999997E-2","5.5E-2","5.50%-10.60%","Pg No 63","Pg No 60","GAM","1983",NA,"Males- 3 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","38 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2",NA,NA,NA,NA,"No","447261751","828038282","380776531","0.54","754425873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"0","EAN",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"533","Indiana Teachers' Retirement Fund - 1996 Account",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","Gabriel, Roeder, Smith and Company",NA,"7.5300000000000006E-2",NA,NA,"1.9699999999999999E-2","1.9699999999999999E-2",NA,NA,NA,NA,NA,NA,NA,"9.5000000000000001E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation",NA,NA,NA,NA,NA,"No","No","Yes","No","No","No","No","5.5E-2","7.4999999999999997E-2","5.5E-2","5.50%-10.60%","Pg No 68","Pg No 65","GAM","1983",NA,"Males- 3 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","37 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","621222272","1166883205","545660933","0.53200000000000003","1004514690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"EAN",NA,"NA","NA","NA","NA","621223000","1166883000","545660000","0.53","1004515000","NA","0",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"534","Indiana Teachers' Retirement Fund - 1996 Account",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","Gabriel, Roeder, Smith and Company",NA,"6.2E-2",NA,NA,"2.0899999999999998E-2","2.0899999999999998E-2",NA,NA,NA,NA,NA,NA,NA,"8.2900000000000001E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation",NA,NA,NA,NA,NA,"No","No","Yes","No","No","No","No","4.4999999999999998E-2","7.4999999999999997E-2","4.4999999999999998E-2","4.50%-15.50%","Pg No 62","Pg No 59","GAM","1983",NA,"Males- 5 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","36 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","825811772","1392472616","566660844","0.59299999999999997","1136863716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"0","EAN",NA,"NA","NA","NA","NA","825812000","1392473000","566661000","0.59","1136864000","NA","0",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"535","Indiana Teachers' Retirement Fund - 1996 Account",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","Gabriel, Roeder, Smith and Company",NA,"6.1400000000000003E-2",NA,NA,"2.2499999999999999E-2","2.2499999999999999E-2",NA,NA,NA,NA,NA,NA,NA,"8.3900000000000002E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation",NA,NA,NA,NA,NA,"No","No","Yes","No","No","No","No","4.4999999999999998E-2","7.4999999999999997E-2","4.4999999999999998E-2","4.50%-15.50%","Pg No 61","Pg No 58","GAM","1983",NA,"Males- 5 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","30 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","1038726916","1649400668","610673752","0.63","1267172783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","106215000","80381000","25834000","EAN","0.75677634985642328","NA","NA","NA","NA","1038727000","1649401000","610674000","0.63","1267173000","NA","8.3820441249931932E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"536","Indiana Teachers' Retirement Fund - 1996 Account",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","Gabriel, Roeder, Smith and Company",NA,"6.3700000000000007E-2",NA,NA,"2.6100000000000002E-2","2.6100000000000002E-2",NA,NA,NA,NA,NA,NA,NA,"8.9800000000000005E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation","Yes","Percentage","5.0000000000000001E-3",NA,NA,"No","No","Yes","No","No","No","No","3.5000000000000003E-2","7.4999999999999997E-2","0.04","4.50%-15.50%","Pg No 58","Pg No 55","GAM","1983",NA,"Males- 5 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","29 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","1268575809","2010746868","742171059","0.63100000000000001","1428603546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","102919000","90392000","12527000","EAN","0.87828292152080767","NA","NA","NA","NA","1268575000","2010746000","742171000","0.63","1428604000","NA","7.2041657450210142E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"537","Indiana Teachers' Retirement Fund - 1996 Account",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","Gabriel, Roeder, Smith and Company",NA,"6.6500000000000004E-2",NA,NA,"4.8999999999999998E-3","4.8999999999999998E-3",NA,NA,NA,NA,NA,NA,NA,"7.1400000000000005E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation","Yes","Percentage","0.01",NA,NA,"No","No","Yes","No","No","No","No","0.04","7.4999999999999997E-2","4.4999999999999998E-2","4.75%-15.50%","Pg No 58","Pg No 55","GAM","1983",NA,"Males- 5 Years, Females- 7 Years",NA,"Level Percent of Pay, Closed","28 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","2209467754","2363101528","153633774","0.93500000000000005","1565341424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","116096000","100081000","16015000","EAN","0.86205381753031973","NA","NA","NA","NA","2209468000","2363101000","153633000","0.93","1565341000","NA","7.4166587344227236E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
"538","Indiana Teachers' Retirement Fund - 1996 Account",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Alliance Benefit Group",NA,"5.74E-2",NA,NA,"3.0000000000000001E-3","3.0000000000000001E-3",NA,NA,NA,NA,NA,NA,NA,"6.0400000000000002E-2","0.03","Single Rate",NA,NA,"State pension equal to total service times 1.1% of average annual compensation","Yes","Percentage","1.4999999999999999E-2",NA,NA,"No","No","Yes","No","No","No","No","0.04","7.4999999999999997E-2","4.4999999999999998E-2","4.75%-15.50%","Pg No 35","Pg No 34","GAM","1983",NA,"Males- 5 Years, Females- 7 Years",NA,"Level Percent of Pay","30 Years","EAN","7.4999999999999997E-2","No","7.4999999999999997E-2","4Years",NA,NA,NA,"No","2713051576","2827553780","114502204","0.95899999999999996","1891605321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","139978000","117001000","22977000","EAN","0.83585277686493586","NA","NA","NA","NA","2713051000","2827554000","114503000","0.96","1891605000","NA","7.3999592938271991E-2",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"588"
