"","plan_id","plan_name_hgarb","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","short_hand_ppd","PlanFullName"
"549",1539,"North Dakota Teachers' Fund for Retirement",2016,"42552","42185","42551",8249,1601,779,10813,21442,"7.7499999999999999E-2","3.73E-2","2.8500000000000001E-2",NA,"7.7499999999999999E-2","7.7499999999999999E-2","3589393851","2124335288","1465058563","0.59199999999999997","649724868",136571873,251080178,6936686,0.13039999878841,0.12750001743815,"84724122","82839932",1884190,0.977760879009168,"68239440","265439909","0",494829,24474950,"-79155896",-164998162,20225147,"1851656",NA,NA,NA,136571873,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","1900291033","1465058563","1102551032","7 Years","3449775982","68239440","265439909","0","-8092800","0","82884898","79110930","8238996","-185968680",NA,"-185968680","-1851656",NA,NA,"2141920800","1465058563","2017","Segal Consulting","0.12039999999999999","2.8999999999999998E-3","0.11749999999999999","86189591","0.1293","0.1293",NA,161995828,76342685,"84969326","0.1275",NA,NA,"0.13220000000000001","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.75E-2","7.7499999999999999E-2","3.2500000000000001E-2","4.25%-14.50%","Pg no.59","Pg no.58","RP-2014 Healthy Annuitant Mortality Table","2014","Scale MP-2014","1 Year",NA,"Level percentage of payroll,Closed","27 years","EAN","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","6.2E-2","4.0000000000000001E-3",0.00087164018338333,"No",2229292988,3589393851,1360100863,"0.621","627002353",33588108,-56645,NA,NA,NA,NA,NA,NA,NA,"44215",NA,NA,NA,NA,NA,-536090,NA,"6978001",NA,-1743758,NA,2923056,70147697,"35342332","0",NA,NA,NA,"-16434973",108105233,-5676683,NA,"Yes","NA","NA","NA","EAN","NA","84724000","82840000","1884000","0.97776308956139935","2229300000","3589400000","1360100000","0.621","627000000","0.13512599681020734","NA","2124335288",0.59183576308018,0.062,0.004,35399999.9999999,180617784,5350896,"1851656","0",187820336,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"550",1539,"North Dakota Teachers' Fund for Retirement",2017,"42917","42551","42916",8501,1600,878,10874,21853,"7.7499999999999999E-2","2.8500000000000001E-2","3.5799999999999998E-2",NA,"7.7499999999999999E-2","7.7499999999999999E-2","3734016828","2360491075","1373525753","0.63200000000000001","674971342",131523017,122140486,14993953,0.132199999389011,0.127500032438414,"89231211","86058868",3172343,0.964448056185184,"75476063","276412402","0",-1040734,24474950,"-82098243",-163452836,-422016,"2173431",NA,NA,NA,131523017,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","1826126843","1373525753","996748988","7 Years","3589393851","75476063","276412402","0","-10748944","0","86294758","81862353","266688651","-196516544",NA,"-196516544","-2173431",NA,NA,"2124335288","1373525753","2018","Segal Consulting","0.1206","3.0999999999999999E-3","0.11749999999999999","87579901","0.12690000000000001","0.12690000000000001",NA,168157111,79309153,"88020747","0.1275",NA,NA,"0.12989999999999999","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.75E-2","7.7499999999999999E-2","3.2500000000000001E-2","4.25%-14.50%","Pg no.58","Pg no.57","RP-2014 Healthy Annuitant Mortality Table","2014","Scale MP-2014","1 Year",NA,"Level percentage of payroll,Closed","26 years","EAN","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","8.2000000000000003E-2","0.126",0.000920753746124628,"No",2379811205,3734016828,1354205623,"0.63700000000000001","650052674",-9464023,1502862,NA,NA,NA,NA,NA,NA,NA,"-9358428",NA,NA,NA,NA,NA,-9408089,NA,"4865404",NA,-985737,NA,2012594,77315074,"-5895240","0",NA,NA,NA,"0",111399735,-5892587,NA,"Yes","NA","NA","NA","EAN","NA","89231000","86059000","3172000","0.96445181607288943","2379800000","3734000000","1354200000","0.63700000000000001","650100000","0.13725734502384249","NA","2360491075",0.632161509105517,0.082,0.126,-5899999.99999986,191104694,5411850,"2173431","0",198689975,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"551",1539,"North Dakota Teachers' Fund for Retirement",2018,"43282","42916","43281",8743,1623,971,10881,22218,"7.7499999999999999E-2","3.5799999999999998E-2","3.8699999999999998E-2",NA,"7.7499999999999999E-2","7.7499999999999999E-2","3863515726","2530657411","1332858315","0.65500000000000003","679809385",116970649,77042344,40858183,0.129899999835983,0.127500027084798,"88307239","86675715",1631524,0.981524459166932,"78041335","287375333","0",-5032030,24474950,"-82252745",-181342371,-6422617,"2128794",NA,NA,NA,116970649,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","1799744383","1332858315","944554161","7 Years","3734016828","78041335","287375333","0","-27939071","0","86869743","82058717","211345369","-207978699",NA,"-207978699","-2128794",NA,NA,"2360491075","1332858315","2019","Segal Consulting","0.1195","2E-3","0.11749999999999999","88392796","0.12740000000000001","0.12740000000000001",NA,168928460,79877611,"88451642","0.1275",NA,NA,"0.12939999999999999","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.75E-2","7.7499999999999999E-2","3.2500000000000001E-2","4.25%-14.50%","Pg no.62","Pg no.61","RP-2014 Healthy Annuitant Mortality Table","2014","Scale MP-2014","1 Year",NA,"Level percentage of payroll,Closed","25 years","EAN","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","7.9000000000000001E-2","0.09",0.000841201970186394,"No",2526058269,3863515726,1337457457,"0.65400000000000003","653456893",-4586416,3038289,NA,NA,NA,NA,NA,NA,NA,"-6945479",NA,NA,NA,NA,NA,-29231339,NA,"4462845",NA,-1584248,NA,1695530,80199924,"-16748166","0",NA,NA,NA,"0",111166430,-5919617,NA,"Yes","NA","NA","NA","EAN","NA","88307000","86676000","1631000","0.98153034300791553","2526100000","3863500000","1337500000","0.65400000000000003","653500000","0.13512930374904361","NA","2530657411",0.655016801087097,0.079,0.09,-16700000,202417031,5561668,"2128794","0",210107493,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"552",1539,"North Dakota Teachers' Fund for Retirement",2019,"43647","43281","43646",8918,1657,1035,11175,22785,"7.7499999999999999E-2","3.8699999999999998E-2","3.5000000000000003E-2",NA,"7.7499999999999999E-2","7.7499999999999999E-2","3993424160","2616171056","1377253104","0.65500000000000003","701528450",149426562,70302845,49705576,0.129399999387053,0.127500005167289,"90777781","89444881",1332900,0.985316891586059,"77755965","296875949","0",-8388446,24474950,"-84505094",-194206674,35168829,"2251083",NA,NA,NA,149426562,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","1859994289","1377253104","976082834","7 Years","3863515726","77755965","296875949","0","-23494914","0","89603594","84346381","135043319","-221228566",NA,"-221228566","-2251083",NA,NA,"2530657411","1377253104","2020","Segal Consulting","0.11890000000000001","1.4E-3","0.11749999999999999","91842615","0.127","0.127",NA,173949975,82429594,"92204809","0.1275",NA,NA,"0.12839999999999999","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.75E-2","7.7499999999999999E-2","3.2500000000000001E-2","4.25%-14.50%","Pg no.62","Pg no.61","RP-2014 Healthy Annuitant Mortality Table","2014","Scale MP-2014","1 Year",NA,"Level percentage of payroll,Closed","24 years","EAN","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","6.4000000000000001E-2","5.3999999999999999E-2",0.000860449470548687,"No",2635557447,3993424160,1357866713,"0.66","680481816",34821389,1286280,NA,NA,NA,NA,NA,NA,NA,"-9737737",NA,NA,NA,NA,NA,-21895994,NA,"7394261",NA,-5005758,NA,3820142,79870221,"20409256","0",NA,NA,NA,"0",109842895,-6095580,NA,"Yes","NA","NA","NA","EAN","NA","90778000","89445000","1333000","0.98531582542025598","2635600000","3993400000","1357900000","0.66","680500000","0.13339897134459955","NA","2616171056",0.655123718134923,0.064,0.054,20400000.0000001,215328174,5900392,"2251083","0",223479649,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"553",1539,"North Dakota Teachers' Fund for Retirement",2020,"44013","43646","44012",9036,1715,1132,11347,23230,"7.2499999999999995E-2","3.5000000000000003E-2","2.2100000000000002E-2",NA,"7.7499999999999999E-2","7.2499999999999995E-2","4181035763","2650532301","1530503462","0.63400000000000001","729660661",160634740,163681895,57436555,0.128400000174876,0.127500985009249,"93688429","93032453",655976,0.992998324264782,"80591201","306790705","0",-11350174,31876812,"-88069314",-200744268,39444373,"2095405",NA,NA,NA,160634740,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","2038548355","1530503462","1108292065","7 Years","3993424160","80591201","306790705","0","-20732097","51813028","93191136","87910631","86206117","-230851234",NA,"-230851234","-2095405",NA,NA,"2616171056","1530503462","2021","Segal Consulting","0.12280000000000001","5.3E-3","0.11749999999999999","95149716","0.12659999999999999","0.12659999999999999",NA,181101767,85735134,"95839013","0.1275",NA,NA,"0.13189999999999999","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.3E-2","7.2499999999999995E-2","3.2500000000000001E-2","3.80%-14.80%","Pg.no:63","Pg.No:62","Post-Retirement: Pub T-2010 Retiree Table; Pre-Retirement: Pub T-2010 Employee Table","2010","Scale MP-2019",NA,NA,"Level percentage of payroll,Closed","23 years","EAN","7.2499999999999995E-2","No","7.2499999999999995E-2","5 Years","6.1800000000000001E-2","3.3300000000000003E-2",0.000790560069465835,"No",2745012472,4181035763,1436023291,"0.65700000000000003","711039756",40946816,606373,NA,NA,NA,NA,NA,NA,NA,"-9679603",NA,NA,NA,NA,NA,-18178784,NA,"6931752",NA,-4462797,NA,3380478,82826911,"78156578","0",NA,NA,NA,"51813028",111653756,-6346196,NA,"Yes","NA","NA","NA","EAN","NA","93688000","93032000","656000","0.99299803603449743","2745000000","4181000000","1436000000","0.65700000000000003","711000000","0.13176933895921239","NA","2650532301",0.633946974647214,0.062,0.033,78099999.9999999,224361530,6489704,"2095405","0",232946639,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"554",1539,"North Dakota Teachers' Fund for Retirement",2021,"44378","44012","44377",9262,1754,1213,11627,23856,"7.2499999999999995E-2","2.2100000000000002E-2","2.1600000000000001E-2",NA,"7.2499999999999995E-2","7.2499999999999995E-2","4336060141","3282404830","1053655311","0.75700000000000001","770699600",36503210,44329835,353171654,0.131899999688595,0.127500003892567,"101655277","98264202",3391075,0.966641426789875,"87088239","300698090","0",-11639717,31876808,"-93242443",-190267717,-90688425,"2678375",NA,NA,NA,36503210,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","1582102595","1053655311","614833478","8 years","4181035763","87088239","300698090","0","8366320","0","98390314","93116331","684172530","-241128271",NA,"-241128271","-2678375",NA,NA,"2650532301","1053655311","2022","Segal Consulting","0.1241","6.6E-3","0.11749999999999999","92845703","0.1171","0.1171",NA,191506645,90557210,"101070525","0.1275",NA,NA,"0.1237","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.3E-2","7.2499999999999995E-2","3.2500000000000001E-2","3.80%-14.80%","Pg no.62","Pg.No:61","Post-Retirement: Pub T-2010 Retiree Table; Pre-Retirement: Pub T-2010 Employee Table","2010","Scale MP-2019",NA,NA,"Level percentage of payroll,Closed","22 years","EAN","7.2499999999999995E-2","No","7.2499999999999995E-2","5 Years","0.1033","0.26069999999999999",0.000815974512354636,"No",2973668612,4336060141,1362391529,"0.68600000000000005","749414372",-83838612,6174806,NA,NA,NA,NA,NA,NA,NA,"-5879360",NA,NA,NA,NA,NA,-1067168,NA,"6123323",NA,512915,NA,1844017,89164584,"-73631762","0",NA,NA,NA,"0",110576121,-6283193,NA,"Yes","NA","NA","NA","EAN","NA","101655000","98264000","3391000","0.9666420736805863","2973668612","4336060141","1362391529","0.68600000000000005","749414372","0.13564591739641738","NA","3282404830",0.757001684308511,0.1033,0.2607,-73631762,235205084,5923187,"2678375","0",243806646,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"555",1539,"North Dakota Teachers' Fund for Retirement",2022,"44743","44377","44742",9438,1827,1423,11802,24490,"7.2499999999999995E-2","2.1600000000000001E-2","3.5400000000000001E-2",NA,"7.2499999999999995E-2","7.2499999999999995E-2","4479973211","3023920243","1456052968","0.67500000000000004","786912450",87820418,144942658,38875891,0.131899999688595,0.127500003892567,"97341070","100331347",-2990277,1.03071958218664,"92335934","311929245","0",-13018411,7401861,"-94504444",-235813705,16897598,"2592340",NA,NA,NA,87820418,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","2000483274","1456052968","1004516629","8 years","4336060141","92335934","311929245","0","-8504654","0","100356513","94479278","-198880583","-251847455",NA,"-251847455","-2592340",NA,NA,"3282404830","1456052968","2023","Segal Consulting","0.12189999999999999","4.4000000000000003E-3","0.11749999999999999","94599021","0.1168","0.1168",NA,194835791,92462223,"103279535","0.1275",NA,NA,"0.1212","0.11749999999999999","Single",NA,NA,"2.00% of FAC (monthly) times years of service","None",NA,NA,NA,NA,"No","No","Yes","No","No","No","No","2.3E-2","7.2499999999999995E-2","3.2500000000000001E-2","3.80%-14.80%","Pg no.63","Pg no.62","Post-Retirement: Pub T-2010 Retiree Table; Pre-Retirement: Pub T-2010 Employee Table","2010","Scale MP-2019",NA,NA,"Level percentage of payroll,Closed","22 years","EAN","7.2499999999999995E-2","No","7.2499999999999995E-2","5 Years","7.4399999999999994E-2","-6.1100000000000002E-2",0.00085727790142645,"No",3132980715,4479973211,1346992496,"0.69899999999999995","766139460",-5485778,4117006,NA,NA,NA,NA,NA,NA,NA,"-5489934",NA,NA,NA,NA,NA,-26223700,NA,"6137116",NA,10426238,NA,1859343,94989946,"-15399033","0",NA,NA,NA,"0",105660157,-6392420,NA,"Yes","NA","NA","NA","EAN","NA","97341000","100331000","-2990000","1.0307167586114792","3132980715","4479973211","1346992496","0.69899999999999995","766139460","0.1270538917287983","NA","3023920243",0.674986233304956,0.0744,-0.0611,-15399033,244705096,7142359,"2592340","0",254439795,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement"
"556",1286,"Public Education Employee Retirement System of Missouri",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","GABRIEL, ROEDER, SMITH & COMPANY","0.1072",NA,NA,NA,"2.8E-3",NA,NA,108809055,55699368,NA,"0.115",NA,NA,"5.5E-2","5.5E-2","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.5000000000000003E-2","No","No","Yes","No","No","No","No","3.5000000000000003E-2","0.08",NA,"5.0%-10.0%","Pg.no:42","Pg.no:43","GAM94 Table","1994",NA,NA,"Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","8.8999999999999996E-2",NA,0.00172270847275074,"No",2011566000,2414494000,402928000,"0.83299999999999996","1055204000",-17455481,NA,NA,NA,NA,NA,NA,NA,15632218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99318447,"19025963",NA,NA,NA,NA,NA,30339833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
"557",1286,"Public Education Employee Retirement System of Missouri",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","GABRIEL, ROEDER, SMITH & COMPANY","0.1099",NA,NA,NA,"5.1000000000000004E-3",NA,NA,129763052,68017547,NA,"0.12",NA,NA,"5.7500000000000002E-2","5.7500000000000002E-2","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.2500000000000001E-2","No","No","Yes","No","No","No","No","3.2500000000000001E-2","0.08",NA,"5.0%-10.0%","Pg.no:43","Pg.no:45","GAM94 Table","1994",NA,"Females: 2 Years","Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","9.1999999999999998E-2",NA,0.00190576363096035,"No",2218638000,2756833000,538195000,"0.80500000000000005","1190994000",-24634515,NA,NA,NA,NA,NA,NA,NA,35081512,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8055883",NA,NA,NA,107158697,"135267253",NA,"-5687876",NA,NA,"113709153",31347451,NA,NA,"No","79707834","61745505","17962329","Entry Age Normal","0.77464788467341872","NA","NA","NA","NA","2218638000","2756833000","538195000","0.80500000000000005","1190994000","NA","6.6925470657282909E-2","2286979838",0.829567782306727,NA,NA,135267253,92660848,12043611,"4358443","-13",109062889,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
"558",1286,"Public Education Employee Retirement System of Missouri",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","GABRIEL, ROEDER, SMITH & COMPANY","0.1104",NA,NA,NA,"9.5999999999999992E-3",NA,NA,142305732,73070572,NA,"0.125",NA,NA,"0.06","0.06","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.2500000000000001E-2","No","No","Yes","No","No","No","No","3.2500000000000001E-2","0.08",NA,"5.0%-10.0%","Pg.no:41","Pg.no:43","GAM94 Table","1994",NA,"Females: 2 Years","Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","0.109",NA,0.00165102459193157,"No",2481562000,2982813000,501250000,"0.83199999999999996","1275199000",-63611098,NA,NA,NA,NA,NA,NA,NA,9936005,NA,NA,NA,NA,NA,NA,10722187,NA,NA,"1700489",NA,NA,NA,122201932,"-36944755",NA,"7179328",NA,"1120898",NA,41604918,NA,21638982,"No","89945503","69235160","20710343","Entry Age Normal","0.76974565365430225","NA","NA","NA","NA","2481562000","2982812000","501250000","0.83199999999999996","1275199000","NA","7.0534483637455805E-2","2681176296",0.898875388727147,NA,NA,-36944755,103181588,13698759,"4426688","0",121307035,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
"559",1286,"Public Education Employee Retirement System of Missouri",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","GABRIEL, ROEDER, SMITH & COMPANY","0.1123",NA,NA,NA,"1.2699999999999999E-2",NA,NA,159359041,81370202,NA,"0.13",NA,NA,"6.25E-2","6.25E-2","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.2500000000000001E-2","No","No","Yes","No","No","No","No","3.2500000000000001E-2","0.08",NA,"5.0%-10.0%","Pg.no:41","Pg.no:43","GAM94 Table","1994",NA,"Females: 2 Years","Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","7.9000000000000001E-2","-4.8500000000000001E-2",0.00181725444298546,"Yes",2703762000,3278602000,574840000,"0.82499999999999996","1377506000",2414578,NA,NA,NA,NA,NA,NA,NA,36356166,NA,NA,NA,NA,NA,NA,11087163,NA,NA,"1097416",NA,NA,NA,131475462,"73589278",NA,"7921596",NA,"0",NA,38639072,NA,13313680,"Yes","90727016","77988839","12738177","Entry Age Normal","0.85959885421559545","NA","NA","NA","NA","2703762000","3278602000","574840000","0.82499999999999996","1377506000","NA","6.5863245604737844E-2","2575662433",0.785597773990256,NA,NA,73589278,114063510,15509484,"4680634","758",134254386,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
"560",1286,"Public Education Employee Retirement System of Missouri",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","PricewaterhouseCoopers LLP","0.10879999999999999",NA,NA,NA,"2.12E-2",NA,NA,175342821,89427259,NA,"0.1326",NA,NA,"6.5000000000000002E-2","6.5000000000000002E-2","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.2500000000000001E-2","No","No","Yes","No","No","No","No","3.2500000000000001E-2","0.08",NA,"5.0%-10.0%","Pg.no:42","Pg.no:43","GAM94 Table","1994",NA,"Females: 2 Years","Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","0.02","-0.191",0.00256955422083325,"Yes",2792182000,3458044000,665862000,"0.80700000000000005","1417485000",156546281,NA,NA,NA,NA,NA,NA,NA,-56732096,NA,NA,NA,NA,NA,NA,-8382230,NA,NA,"1012344",NA,NA,NA,144650219,"91021971",NA,"-21146964",NA,"0",NA,44465547,NA,13299721,"Yes","96775289","85915562","10859727","Entry Age Normal","0.88778409124668178","NA","NA","NA","NA","2792182000","3458044000","665862000","0.80700000000000005","1417485000","NA","6.8272531278990606E-2","2113673631",0.611233874120746,NA,NA,91021971,126666805,15673105,"5431199","8964",147780073,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
"561",1286,"Public Education Employee Retirement System of Missouri",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","PricewaterhouseCoopers LLP","0.1101",NA,NA,NA,"2.2499999999999999E-2",NA,NA,187402976,95924251,NA,"0.13719999999999999",NA,NA,"6.6299999999999998E-2","6.6299999999999998E-2","Single Rate",NA,NA,"1.61 % of Final Average Salary for each year of Membership Service.","COLA","Percentage",NA,NA,"3.2500000000000001E-2","No","No","Yes","No","No","No","No","3.2500000000000001E-2","0.08",NA,"5.0%-10.0%","Pg.no:43","Pg.no:44","GAM94 Table","1994",NA,"Females: 2 Years","Males: 1 Year","Level Percent, Open","30 Years","Entry Age Normal","0.08","No","0.08","5 Years","2.5000000000000001E-2","0.123",0.00219605095386003,"Yes",2892411000,3658713000,766302000,"0.79100000000000004","1433691000",153945972,NA,NA,NA,NA,NA,NA,NA,-8173638,NA,NA,NA,NA,NA,NA,-43436506,NA,NA,"2409210",NA,NA,NA,154284267,"100440062",NA,"-23108230",NA,"0",NA,51921963,NA,555479,"Yes","95821957","91478725","4343232","Entry Age Normal","0.95467393762371189","NA","NA","NA","NA","2892411000","3658713000","766302000","0.79100000000000004","1433691000","NA","6.6835850263411017E-2","2404424630",0.657177709757502,NA,NA,100440062,135796464,16710950,"5280239","50",157787703,"Missouri PEERS","Public Education Employee Retirement System of Missouri"
