"","plan_id","plan_name_hgarb","fye","vd","pmd","cmd","gasb_retirees","gasb_inactive_vest","gasb_inactive_nonvest","gasb_active","gasb_tot_members","seir_arr","seir_muni_pmd","seir_muni_cmd","seir_deplete","seir_pmd","seir_cmd","tpl","fnp","npl","funded_ratio_gasb68","gasb_payroll","pe_total","gasb_outflow","gasb_inflow","adec_pct_25","adec_paid_pct","adec_amt_from_gasb","adec_paid_amt_from_gasb","adec_missed_from_gasb","adec_pct_30","pe_service_cost","pe_interest_tpl","pe_current_changes","pe_expensed_difference_experience","pe_expensed_current_assumption","pe_employee_contribution","pe_projected_earnings","pe_expensed_difference_earnings","pe_admin_ex","pe_outflow","pe_inflow","pe_other","pe_total_calc","sensitivity_rate_100bp_down","sensitivity_rate_actual","sensitivity_rate_100bp_up","sensitivity_dollar_100bp_down","sensitivity_dollar_actual","sensitivity_dollar_100bp_up","service_life","apx_a_start_balance_51","apx_a_service_cost","apx_a_interest","apx_a_benefit_changes","apx_a_experience_diff","apx_a_assumption_changes","apx_a_employer_contribution","apx_a_employee_contribution","apx_a_invest_income","apx_a_benefit_payment","apx_a_refunds","apx_a_benefits_refunds","apx_a_admin_ex","apx_a_other_changes","apx_a_desc","apx_a_start_balance_66","apx_a_current_balance","cont_rate_fy","actuarial_firm","nc_total","nc_er","nc_ee","amo_total_amt","amo_total","amo_er","amo_ee","tot_total_amt","ee_total_amt","statutory_amt_er","statutory_pct_er","hc_er","hc_ee","er_total","ee_total","multiplier_basis","multiplier_min","multiplier_max","multiplier_text","cola","cola_benefit_type","actual_cola","min_cola","cola_benefit_max_pct","drop_current","drop_new_hire","soc_sec","health_care_funded_by_plan","db_hybrid","option_supp_dc","option_primary_dc","assum_inflation","assum_interest","assum_payroll_growth","assum_salary_growth","assum_termination_rate","assum_retirement_rate","assum_mortality_table","assum_mortality_table_year","assum_mortality_projecton_scale","assum_mortality_table_set_back","assum_mortality_table_set_forward","amo_method","amo_years","cost_method_valuation","assum_discount_rate","assum_variable_dr","assum_return_rate","smoothing","actuarial_return_from_valuation","market_return_from_valuation","admin_expense_pct","opeb_val","ava_from_valuation","aal_from_valuation","ual_from_valuation","funded_ratio_old_from_valuation","payroll_from_valuation","investment_experience","age_of_retirement_experience","disability_claim_experience_active","disability_claim_experience_inactive","disability_claim_experience_retired","disability_claim_experience_total","mortality_rate_experience_active","mortality_rate_experience_inactive","mortality_rate_experience_retired","mortality_rate_experience_total","survivor_claim_experience_active","survivor_claim_experience_inactive","survivor_claim_experience_retired","survivor_claim_experience_total","withdrawal_experience","salary_experience","payroll_experience","new_entrant_experience","rehire_experiennce","other_actuarial_experience","interest_smoothing","non_investment_actuarial_experience","nc_prior_year","actuarial_experience","benefit_changes","cola_gain_loss","pbi_gain_loss","legislative_changes","changes_to_methods_assumptions","interest_on_debt","other_interest","contribution_deficiency","opeb_cafr","arc","arc_paid","arc_missed","cost_method_funding","arc_pct","adec_amt_from_acfr","adec_paid_amt_from_acfr","adec_missed_from_acfr","adec_pct","ava_from_acfr","aal_from_acfr","ual_from_acfr","funded_ratio_old_from_acfr","payroll_from_acfr","adec_pct_reason","arcpct_payroll","mva","funded_ratio_mva","actuarial_return_from_acfr","market_return_from_acfr","gain_loss_tot","outflows_benefits","outflows_refunds","outflows_admin","outflows_other","outflows_total","short_hand_ppd","PlanFullName"
"26",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","172512000","172512000","0","1","65790000","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172512000,172512000,0,"1","65790000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","211716000","255962000","44246000","0.82699999999999996","75444000","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211716000,255962000,44246000,"0.82709999999999995","75444000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4233329","4205152","28177",NA,"0.99334400893481234","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5314218","15188791","-9874573",NA,"2.8581422515975068","NA","NA","NA","NA","222477000","301652000","79175000","0.73799999999999999","82314000","NA","6.4560317807420373E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2145","0.22489999999999999",NA,NA,222477000,301652000,79175000,"0.73750000000000004","82314000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5586768","5450496","136272",NA,"0.97560807966251684","NA","NA","NA","NA","276270000","319876000","43606000","0.86399999999999999","81962000","NA","6.8162904760742785E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.4399999999999997E-2","0.13320000000000001",NA,NA,276270000,319876000,43606000,"0.86370000000000002","81962000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8663977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5342856","8136240","-2793384",NA,"1.5228259941873785","NA","NA","NA","NA","299331000","341521000","42190000","0.876","82870000","NA","6.4472740436828768E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13223127,7734335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9899999999999998E-2","6.6E-3",NA,NA,299331000,341521000,42190000,"0.87649999999999995","82870000",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8663977,"992518",NA,NA,NA,NA,"0",3589364,NA,NA,NA,"5488792","5488792","0",NA,"1","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20278186,7952164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLA","Percentage",NA,NA,"3% of base retirement allowance","No","No",NA,"No","No","No","No",NA,"0.08",NA,"4.75%-7.00%",NA,NA,NA,NA,NA,NA,NA,NA,"11 Years as of July 1, 2013","Entry Age Normal","0.08","No","0.08","5 Years","4.8500000000000001E-2","0.1235",0.00109387376822917,NA,NA,NA,NA,NA,NA,-848047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9053856,"2583837",NA,NA,NA,NA,"11385777",3286308,NA,NA,"No","5750085","12326022","-6575937","Entry Age Normal","2.1436243116406106","NA","NA","NA","NA","341515023","385296073","43781050","0.88639999999999997","84829033","NA","6.7784398768284904E-2","350864982",0.910637316565643,NA,NA,2583837,10502732,244309,"383802",NA,11130843,NA,NA
"35",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Segal Consulting","0.12340000000000001","3.2899999999999999E-2","9.5100000000000004E-2","4850523","5.5899999999999998E-2","5.5899999999999998E-2",NA,20121539,7690025,NA,NA,NA,NA,"8.4199999999999997E-2","9.5100000000000004E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of first 12,000 of retirement income","No","No",NA,"No","No","No","No","4.4999999999999998E-2","0.08",NA,"4.75%-7.00%","Pg.no.33,34","Pg.no.35","RP-2000 Mortality Tables","2000","Scale AA, projected 13 years",NA,NA,NA,"11 Years","Entry Age Normal","0.08","No","0.08","5 Years","0.1186","0.15959999999999999",0.000988214316519451,"No",341515023,385296073,43781050,"0.88639999999999997","84829033",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10466083,"-6059620",NA,NA,NA,NA,"0",3611660,NA,NA,"No","5903107","12431514","-6528407","Entry Age Normal","2.1059272684706545","NA","NA","NA","NA",NA,NA,NA,NA,NA,"NA",NA,"416351493",NA,NA,NA,NA,11845491,622410,"410778",NA,12878679,NA,NA
"36",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2014,"42005",NA,"42004",415,156,NA,1090,1661,"7.7499999999999999E-2",NA,NA,NA,NA,"7.7499999999999999E-2","443487357","444355169","-867812","1.002","88646339",NA,NA,NA,0.0880820921437038,0.142470339356034,"7808155","12629474",-4821319,1.61747224536398,"10529508","33587256",NA,NA,NA,"-8245328",NA,NA,"407574",NA,NA,NA,NA,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","56442152","-867812","-49555277",NA,"415792905","10529508","33587256",NA,"-8379618","4920735","12645474","8245328","20483877","-12963429",NA,"-12963429","-407574",NA,NA,"416351493","-867812",NA,NA,NA,NA,NA,NA,NA,NA,NA,20962411,8332936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLA","Percentage",NA,NA,"3% of the first 12,000","No","No",NA,"No","No","No","No",NA,"7.7499999999999999E-2",NA,"4.25%-6.00%","CAFR Pg.no.62,63","CAFR Pg.no.63","RP-2000 Mortality Tables","2000","Scale AA",NA,NA,NA,"9 years from July 1, 2015","Entry Age Normal","7.7499999999999999E-2","No","7.7499999999999999E-2",NA,"9.4399999999999998E-2","4.4400000000000002E-2",0.000922487451718078,NA,NA,NA,NA,NA,NA,-28089050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6394881,NA,NA,NA,-1625868,NA,NA,10937057,"-30075512",NA,NA,NA,NA,"4920735",3134157,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","7808155","12629474","-4821319","1.6174722453639816","435841439","443487357","7645918","0.98299999999999998","88646339","8.8082092143703758E-2","NA","444355169",1.00195679084489,NA,0.044,-30075512,13876621,209900,"407574",NA,14494095,NA,NA
"37",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2015,"42005","42004","42369",492,89,NA,1098,1679,"7.7499999999999999E-2",NA,NA,NA,"7.7499999999999999E-2","7.7499999999999999E-2","473333700","444584437","28749263","0.93930000000000002","89168911",NA,NA,NA,0.0915063435057539,0.0915063435057539,"8159521","8159521",0,1,"10637880","34598348",NA,NA,NA,"-8402138",NA,NA,"412416",NA,NA,NA,NA,"6.7500000000000004E-2","7.7499999999999999E-2","8.7499999999999994E-2","87765091","28749263","-21500164",NA,"443487357","10637880","34598348",NA,"0","0","8159521","8402138","-530090","-15389885",NA,"-15389885","-412416",NA,NA,"444355169","28749263","2016","Segal Consulting","0.12520000000000001","3.5000000000000003E-2","9.6100000000000005E-2","5512296","6.0600000000000001E-2","6.0600000000000001E-2",NA,16561659,8402138,NA,NA,NA,NA,"8.9700000000000002E-2","9.6100000000000005E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 13,000","No","No",NA,"No","No","No","No","0.04","7.7499999999999999E-2",NA,"4.25%-6.00%","Pg.no.33,34","Pg.no.35","RP-2000 Mortality Tables","2000","Scale AA",NA,NA,NA,"9 years from July 1, 2015","Entry Age Normal","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","6.6000000000000003E-2","4.4999999999999997E-3",0.000927639309155574,"No",435841439,443487357,7645918,"0.98299999999999998","88646339",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11162881,"-4521452",NA,NA,NA,NA,"0",877326,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","8159521","8159521","0","1",NA,NA,NA,NA,NA,NA,"NA","444584437",NA,NA,-0.0024,NA,15797815,923551,"412416",NA,17133782,NA,NA
"38",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2016,"42736","42369","42735",536,105,NA,1095,1736,"7.4999999999999997E-2",NA,NA,NA,"7.7499999999999999E-2","7.4999999999999997E-2","511406247","465602173","45804074","0.91039999999999999","89755173",NA,NA,NA,0.0349018769090891,0.0516140055793776,"3132624","4632624",-1500000,1.47883180362533,"11079991","36917053","2050275",NA,NA,"-8757540",NA,NA,"426053",NA,NA,NA,NA,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","110415417","45804074","-9025636",NA,"473333700","11079991","36917053","2050275","-9143704","13298185","4632624","8757540","24182878","-16129253",NA,"-16129253","-426053",NA,NA,"444584437","45804074",NA,NA,NA,NA,NA,NA,NA,NA,NA,13390164,8757540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLA","Percentage",NA,NA,"3% of the first 13,000","No","No",NA,"No","No","No","No",NA,"7.4999999999999997E-2",NA,"4.00%-5.75%","CAFR Pg.no.61,62","CAFR Pg.no.62","RP-2000 Mortality Tables","2000","Scale BB2D",NA,NA,NA,NA,"Entry Age Normal","7.4999999999999997E-2","No","7.4999999999999997E-2",NA,"6.7199999999999996E-2","5.4600000000000003E-2",0.000915058014559567,NA,NA,NA,NA,NA,NA,-696173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5675858,NA,NA,NA,-4553846,NA,NA,11609396,"14878722",NA,NA,NA,NA,"16683009",672654,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","3132624","4632624","-1500000","1.4788318036253314","493403059","511406247","18003188","0.96499999999999997","89755173","3.4901876909089129E-2","NA","465602173",0.910435051842454,NA,0.0581,14878722,17322150,229502,"426054",NA,17977706,NA,NA
"39",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2017,"43101","42735","43100",582,106,NA,1100,1788,"7.4999999999999997E-2",NA,NA,NA,"7.4999999999999997E-2","7.4999999999999997E-2","550843740","529818785","21024955","0.96179999999999999","92975107",NA,NA,NA,0.0352499621215816,0.0352499621215816,"3277369","3277369",0,1,"11307822","38520217","0",NA,NA,"-9091378",NA,NA,"446465",NA,NA,NA,NA,"6.5000000000000002E-2","7.4999999999999997E-2","8.5000000000000006E-2","89971334","21024955","-37437251",NA,"511406247","11307822","38520217","0","-145554","7977350","3277369","9091378","70516672","-18222342",NA,"-18222342","-446465",NA,NA,"465602173","21024955","2017","Segal Consulting","0.12670000000000001","3.5200000000000002E-2","9.7199999999999995E-2","473223","5.0000000000000001E-3","5.0000000000000001E-3",NA,12368747,9091378,NA,NA,NA,NA,"3.4599999999999999E-2","9.7199999999999995E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 12,000","No","No",NA,"No","No","No","No","0.04","7.7499999999999999E-2",NA,"4.25%-6.00%","Pg.no.36,37","Pg.no.38","RP-2000 Mortality Tables","2000","Scale BB2D",NA,NA,NA,"9 years from July 1, 2015","Entry Age Normal","7.7499999999999999E-2","No","7.7499999999999999E-2","5 Years","7.4499999999999997E-2","0.1525",0.000842674915726138,"No",493403059,511406247,18003188,"0.96499999999999997","89755173",736876,-748991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-784437,NA,NA,NA,1449002,NA,NA,11832822,"9705451",NA,NA,NA,NA,"7977350",1818075,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","3277369","3277369","0","1","523135101","550843740","27708639","0.94969999999999999","92975107","3.5249962121581643E-2","NA","529818785",0.961831362556648,NA,0.1502,9705451,19424026,545708,"446465",NA,20416199,NA,NA
"40",894,"Massachusetts - Water Resources Authority Employees' Retirement System",2018,"43466","43100","43465",625,105,NA,1109,1839,"7.2499999999999995E-2",NA,NA,NA,"7.4999999999999997E-2","7.2499999999999995E-2","607247081","507291467","99955614","0.83540000000000003","95818684",NA,NA,NA,0.073054645584571,0.073054645584571,"7000000","7000000",0,1,"11761819","41391851","5026543",NA,NA,"-9483873",NA,NA,"469315",NA,NA,NA,NA,"6.25E-2","7.2499999999999995E-2","8.2500000000000004E-2","175470834","99955614","35952824",NA,"550843740","11761819","41391851","5026543","3250413","16401129","7000000","9483873","-17113462","-21428414",NA,"-21428414","-469315",NA,NA,"529818785","99955614","2019","Segal Consulting","0.12689999999999999","3.4700000000000002E-2","9.7699999999999995E-2","4127280","4.2000000000000003E-2","4.2000000000000003E-2",NA,16483873,9483873,NA,NA,NA,NA,"7.1300000000000002E-2","9.7699999999999995E-2","Range",NA,NA,"Based on final (Pre2012- 3YrAve, Post2012- 5YrAve) salary mult by yrs of cr service & % according to the age last birthday @ retirement (Pre2012: 1.5%-2.5%; Post2012: w/ <30yrs of cr service=1.45%-2.50%,  w/ >30yrs of cr service= 1.625%-2.5%","COLA","Percentage",NA,NA,"3% of the first 13,000","No","No",NA,"No","No","No","No","0.03","7.4999999999999997E-2",NA,"4.00%-5.75%","Pg.no.38,39","Pg.no.40","RP-2014 Blue Collar Tables","2014","MP-2017",NA,NA,NA,NA,"Entry Age Normal","7.4999999999999997E-2","No","7.4999999999999997E-2","5 Years","4.5900000000000003E-2","-3.2500000000000001E-2",0.000925138762485827,"No",523135101,550843740,27708639,"0.94969999999999999","92975107",15130942,NA,NA,NA,-2288280,NA,NA,NA,NA,"-1015547",NA,NA,NA,NA,NA,-992676,NA,NA,NA,4236642,NA,NA,12286819,"37916026",NA,NA,NA,NA,"21427672",2440424,NA,NA,"No","NA","NA","NA","Entry Age Normal","NA","7000000","7000000","0","1","541622416","607247081","65624665","0.89190000000000003","95818684","7.3054645584570962E-2","NA","507291467",0.835395480476587,NA,-0.1003,37916026,22652903,491200,"469315",NA,23613418,NA,NA
